DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/06/2017,10:22,,,,,,EAST FORDHAM ROAD               ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3647029,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,10:20,BROOKLYN,11231,40.68414,-73.99414,"(40.68414, -73.99414)",,,17        DOUGLASS STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3646544,,,,,
04/06/2017,10:17,,,40.839146,-73.85896,"(40.839146, -73.85896)",METROPOLITAN AVENUE             ,METROPOLITAN OVAL,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3646128,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,10:15,,,40.74613,-73.83605,"(40.74613, -73.83605)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3646755,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,10:15,,,40.87515,-73.80306,"(40.87515, -73.80306)",,,695       SHORE ROAD                    ,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3646223,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,10:15,BROOKLYN,11211,40.70518,-73.95934,"(40.70518, -73.95934)",LEE AVENUE                      ,WILLIAMSBURG STREET WEST,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3646159,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,10:10,,,40.604153,-74.05198,"(40.604153, -74.05198)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3646601,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/06/2017,10:10,,,40.821117,-73.957466,"(40.821117, -73.957466)",RIVERSIDE DRIVE                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3648513,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,10:09,MANHATTAN,10026,40.802467,-73.958694,"(40.802467, -73.958694)",WEST 112 STREET                 ,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3648102,TAXI,,,,
04/06/2017,10:05,,,40.67973,-73.9374,"(40.67973, -73.9374)",MARCUS GARVEY BOULEVARD         ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3648350,PASSENGER VEHICLE,,,,
04/06/2017,10:05,MANHATTAN,10023,40.77303,-73.97829,"(40.77303, -73.97829)",WEST 67 STREET                  ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3646838,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/06/2017,10:05,BROOKLYN,11220,40.634357,-74.01075,"(40.634357, -74.01075)",8 AVENUE                        ,62 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3646534,,,,,
04/06/2017,10:00,BRONX,10463,40.87802,-73.90241,"(40.87802, -73.90241)",WEST 231 STREET                 ,BAILEY AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3646289,PASSENGER VEHICLE,,,,
04/06/2017,10:00,,,40.75619,-73.746414,"(40.75619, -73.746414)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646191,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,10:00,,,40.72773,-73.90674,"(40.72773, -73.90674)",BORDEN AVENUE                   ,MAURICE AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3646793,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,10:00,STATEN ISLAND,10308,40.548397,-74.14017,"(40.548397, -74.14017)",FIELDWAY AVENUE                 ,GREENCROFT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3646633,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,10:00,QUEENS,11101,40.74885,-73.94711,"(40.74885, -73.94711)",44 ROAD                         ,21 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3646474,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/06/2017,10:00,MANHATTAN,10007,40.713924,-73.999565,"(40.713924, -73.999565)",WORTH STREET                    ,MULBERRY STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3646132,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,10:00,BROOKLYN,11214,40.602535,-73.99321,"(40.602535, -73.99321)",85 STREET                       ,BAY PARKWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3646184,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,0:45,,,40.670586,-73.76509,"(40.670586, -73.76509)",FARMERS BOULEVARD               ,142 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3645867,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,0:38,,,40.704422,-73.99491,"(40.704422, -73.99491)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3646253,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,0:30,,,40.852306,-73.89811,"(40.852306, -73.89811)",WEBSTER AVENUE                  ,EAST 180 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3649850,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,0:25,,,40.651863,-73.86536,"(40.651863, -73.86536)",,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3646333,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/06/2017,0:25,MANHATTAN,10002,40.721546,-73.9921,"(40.721546, -73.9921)",,,183       CHRYSTIE STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646201,PASSENGER VEHICLE,TAXI,,,
04/06/2017,0:25,BROOKLYN,11226,40.64544,-73.963295,"(40.64544, -73.963295)",,,225       EAST 17 STREET                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3646358,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,0:20,,,40.588345,-74.192986,"(40.588345, -74.192986)",,,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,3657494,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,0:15,,,40.880238,-73.871925,"(40.880238, -73.871925)",DECATUR AVENUE                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3646694,SPORT UTILITY / STATION WAGON,TAXI,,,
04/06/2017,0:15,MANHATTAN,10065,40.76524,-73.95788,"(40.76524, -73.95788)",EAST 68 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3645952,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,0:12,BROOKLYN,11210,40.613506,-73.954094,"(40.613506, -73.954094)",OCEAN AVENUE                    ,AVENUE O,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3646241,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,19:43,MANHATTAN,10027,40.808346,-73.95089,"(40.808346, -73.95089)",,,259       WEST 123 STREET               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3649822,PICK-UP TRUCK,PICK-UP TRUCK,,,
04/06/2017,19:35,,,40.607628,-74.15947,"(40.607628, -74.15947)",VICTORY BOULEVARD               ,GOLLER PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3649475,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,19:34,BROOKLYN,11223,40.595715,-73.96508,"(40.595715, -73.96508)",AVENUE V                        ,OCEAN PARKWAY,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3652051,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,19:30,,,40.827103,-73.94997,"(40.827103, -73.94997)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3648520,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,19:29,BROOKLYN,11226,40.65319,-73.96622,"(40.65319, -73.96622)",PARADE PLACE                    ,PARKSIDE AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3647542,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,19:29,BROOKLYN,11231,40.68347,-73.99973,"(40.68347, -73.99973)",HENRY STREET                    ,UNION STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3649306,PASSENGER VEHICLE,,,,
04/06/2017,19:28,STATEN ISLAND,10310,40.63014,-74.1088,"(40.63014, -74.1088)",,,585       FOREST AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3646604,PASSENGER VEHICLE,,,,
04/06/2017,19:15,QUEENS,11413,40.666405,-73.752,"(40.666405, -73.752)",,,224-01    NORTH CONDUIT AVENUE          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3646326,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,19:14,STATEN ISLAND,10309,40.529053,-74.20444,"(40.529053, -74.20444)",ALBOURNE AVENUE                 ,PARKWOOD AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3646543,PASSENGER VEHICLE,,,,
04/06/2017,19:10,MANHATTAN,10013,40.719902,-74.00261,"(40.719902, -74.00261)",CANAL STREET                    ,MERCER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3646515,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,19:10,BROOKLYN,11207,40.685795,-73.911644,"(40.685795, -73.911644)",BUSHWICK AVENUE                 ,SCHAEFER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646635,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,19:00,,,40.80929,-73.90313,"(40.80929, -73.90313)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3647347,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,19:00,,,40.757465,-73.95563,"(40.757465, -73.95563)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3646463,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,19:00,,,40.692463,-73.81082,"(40.692463, -73.81082)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3647084,PASSENGER VEHICLE,,,,
04/06/2017,19:00,,,40.763428,-73.99271,"(40.763428, -73.99271)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3646749,TAXI,,,,
04/06/2017,19:00,MANHATTAN,10282,40.71421,-74.01492,"(40.71421, -74.01492)",,,201       VESEY STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3646516,PASSENGER VEHICLE,,,,
04/06/2017,19:00,MANHATTAN,10018,40.758915,-73.9997,"(40.758915, -73.9997)",11 AVENUE                       ,WEST 39 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3647690,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,19:00,BROOKLYN,11218,40.640556,-73.976875,"(40.640556, -73.976875)",AVENUE C                        ,EAST 3 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3647640,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,19:00,BROOKLYN,11208,40.680107,-73.87989,"(40.680107, -73.87989)",,,205       HALE AVENUE                   ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3646300,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:55,,,,,,CONDUIT BOULEVARD               ,EUCLID AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646305,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:54,BROOKLYN,11228,40.61881,-74.021774,"(40.61881, -74.021774)",,,705       86 STREET                     ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3646517,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:50,BROOKLYN,11226,40.648983,-73.94841,"(40.648983, -73.94841)",SNYDER AVENUE                   ,EAST 31 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3649942,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,18:50,,,40.608223,-74.1294,"(40.608223, -74.1294)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3646527,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:50,MANHATTAN,10011,40.737614,-73.99743,"(40.737614, -73.99743)",,,109       WEST 14 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3648084,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:50,BRONX,10468,40.877365,-73.88533,"(40.877365, -73.88533)",VANCORTLANDT AVENUE EAST        ,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3647035,PASSENGER VEHICLE,,,,
04/06/2017,18:47,,,40.704388,-73.994576,"(40.704388, -73.994576)",,,,1,0,0,0,0,0,1,0,Outside Car Distraction,Following Too Closely,,,,3646713,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:45,,,,,,,,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3646357,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:45,,,40.700665,-74.01542,"(40.700665, -74.01542)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,3647417,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
04/06/2017,18:45,,,40.608852,-74.15334,"(40.608852, -74.15334)",,,2800      VICTORY BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3648773,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:45,,,,,,WEST HOUSTON STREET             ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3647303,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:45,,,40.728065,-73.99896,"(40.728065, -73.99896)",LAGUARDIA PLACE                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3647298,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:45,MANHATTAN,10026,40.80275,-73.956604,"(40.80275, -73.956604)",,,2099      8 AVENUE                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3646522,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,18:45,BROOKLYN,11207,40.658577,-73.89063,"(40.658577, -73.89063)",PENNSYLVANIA AVENUE             ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3646618,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:43,MANHATTAN,10172,40.755928,-73.97491,"(40.755928, -73.97491)",PARK AVENUE                     ,EAST 48 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3646745,PICK-UP TRUCK,PICK-UP TRUCK,,,
04/06/2017,18:40,,,,,,CONDUIT BOULEVARD               ,EUCLID AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646299,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:40,MANHATTAN,10000,40.789474,-73.9574,"(40.789474, -73.9574)",TRANSVERSE ROAD NUMBER FOUR     ,EAST DRIVE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3646866,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:35,BRONX,10451,,,,EXTERIOR STREET                 ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3646733,PASSENGER VEHICLE,,,,
04/06/2017,18:32,BROOKLYN,11249,40.70483,-73.96633,"(40.70483, -73.96633)",WYTHE AVENUE                    ,CLYMER STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Traffic Control Disregarded,,,,3646492,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:32,BRONX,10454,40.801624,-73.90968,"(40.801624, -73.90968)",WALNUT AVENUE                   ,EAST 136 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646732,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:30,,,40.752136,-73.92564,"(40.752136, -73.92564)",NORTHERN BOULEVARD              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3646348,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:30,BROOKLYN,11209,40.62335,-74.02316,"(40.62335, -74.02316)",,,574       82 STREET                     ,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,Unspecified,,,3646486,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
04/06/2017,18:30,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3646356,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:30,MANHATTAN,10021,40.768436,-73.96156,"(40.768436, -73.96156)",3 AVENUE                        ,EAST 70 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3648640,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/06/2017,18:30,MANHATTAN,10007,40.710327,-74.00955,"(40.710327, -74.00955)",BROADWAY                        ,JOHN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646518,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,18:30,BROOKLYN,11238,40.67725,-73.957855,"(40.67725, -73.957855)",,,893       BERGEN STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3646576,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:30,BROOKLYN,11213,40.66989,-73.93381,"(40.66989, -73.93381)",SCHENECTADY AVENUE              ,LINCOLN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3649583,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:28,MANHATTAN,10009,40.720673,-73.97501,"(40.720673, -73.97501)",,,711       ROOSEVELT DRIVE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3647781,TAXI,PASSENGER VEHICLE,,,
04/06/2017,18:25,,,40.743782,-73.97352,"(40.743782, -73.97352)",EAST 34 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646506,VAN,PASSENGER VEHICLE,,,
04/06/2017,18:23,,,40.67341,-73.86761,"(40.67341, -73.86761)",AUTUMN AVENUE                   ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3646617,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:20,,,40.61311,-74.00017,"(40.61311, -74.00017)",17 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646462,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:20,BROOKLYN,11213,40.668495,-73.925606,"(40.668495, -73.925606)",EASTERN PARKWAY                 ,BUFFALO AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3647370,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:17,MANHATTAN,10012,40.721447,-73.997406,"(40.721447, -73.997406)",CLEVELAND PLACE                 ,KENMARE STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3648571,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/06/2017,18:15,,,40.90148,-73.887764,"(40.90148, -73.887764)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,3651907,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/06/2017,18:15,,,40.685486,-73.85821,"(40.685486, -73.85821)",83 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646616,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:15,MANHATTAN,10031,40.819572,-73.95175,"(40.819572, -73.95175)",AMSTERDAM AVENUE                ,WEST 136 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3648514,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:14,MANHATTAN,10007,40.710365,-74.01124,"(40.710365, -74.01124)",CHURCH STREET                   ,CORTLANDT STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3646511,TAXI,,,,
04/06/2017,18:13,BRONX,10462,40.83701,-73.85234,"(40.83701, -73.85234)",CASTLE HILL AVENUE              ,MANNING STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3648429,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:10,,,40.891033,-73.88585,"(40.891033, -73.88585)",,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3646304,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:10,,,40.583023,-73.95736,"(40.583023, -73.95736)",GUIDER AVENUE                   ,EAST 12 STREET,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3646290,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:10,BROOKLYN,11214,40.595566,-74.00008,"(40.595566, -74.00008)",,,1602      SHORE PARKWAY                 ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3646472,PASSENGER VEHICLE,,,,
04/06/2017,18:05,,,40.71369,-74.01376,"(40.71369, -74.01376)",WEST STREET                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646514,PASSENGER VEHICLE,,,,
04/06/2017,18:05,BROOKLYN,11210,40.61403,-73.94931,"(40.61403, -73.94931)",BEDFORD AVENUE                  ,AVENUE O,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3647537,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:05,BROOKLYN,11207,40.679535,-73.88592,"(40.679535, -73.88592)",,,2950      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3646629,PASSENGER VEHICLE,BICYCLE,,,
04/06/2017,18:00,,,40.730644,-73.97329,"(40.730644, -73.97329)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3646794,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:00,,,40.594616,-73.99743,"(40.594616, -73.99743)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3646464,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,18:00,STATEN ISLAND,10305,40.58524,-74.093414,"(40.58524, -74.093414)",HYLAN BOULEVARD                 ,BUEL AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3646602,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:00,QUEENS,11434,40.685722,-73.77305,"(40.685722, -73.77305)",,,119-02    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3646603,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,18:00,QUEENS,11423,40.70731,-73.764626,"(40.70731, -73.764626)",104 AVENUE                      ,HOLLIS AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3647077,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:00,QUEENS,11369,40.764126,-73.88194,"(40.764126, -73.88194)",,,87-16     ASTORIA BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646796,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2017,18:00,BROOKLYN,11238,40.67794,-73.96567,"(40.67794, -73.96567)",UNDERHILL AVENUE                ,SAINT MARKS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3648907,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,18:00,BROOKLYN,11204,40.616257,-73.994576,"(40.616257, -73.994576)",,,1765      71 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3646476,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,18:00,BROOKLYN,11203,40.644432,-73.9296,"(40.644432, -73.9296)",UTICA AVENUE                    ,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3648190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2017,17:59,,,40.74327,-73.961464,"(40.74327, -73.961464)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3646944,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2017,17:51,,,40.85162,-73.82653,"(40.85162, -73.82653)",BRUCKNER BOULEVARD              ,WILKINSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3649527,,,,,
04/06/2017,17:50,,,,,,TRIBOROUGH BRIDGE               ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3648424,PASSENGER VEHICLE,,,,
04/06/2017,17:50,BROOKLYN,11249,40.70483,-73.96633,"(40.70483, -73.96633)",WYTHE AVENUE                    ,CLYMER STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3646607,SPORT UTILITY / STATION WAGON,,,,
04/06/2017,17:50,BROOKLYN,11225,40.667286,-73.956314,"(40.667286, -73.956314)",,,1620      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3646767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
